section_id,course_id,name,status,start_date,end_date,integration_id
20262020485,202620CJ481E0120485,CJ 481 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020485
20262020486,202620CJ483E0120486,CJ 483 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020486
20262020487,202620CJ487120487,CJ 487 1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020487
20262020488,202620CJ488120488,CJ 488 1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020488
20262020489,202620CJ493E0120489,CJ 493 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020489
20262020490,202620CJ562E0120490,CJ 562 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020490
20262020491,202620CJ567E0120491,CJ 567 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020491
20262020492,202620CJ606E0120492,CJ 606 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020492
20262020493,202620CJ620E0120493,CJ 620 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020493
20262020494,202620AR2060120494,AR 206 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020494
20262020495,202620AR1040120495,AR 104 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020495
20262020496,202620AR1060120496,AR 106 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020496
20262020498,202620AR2040120498,AR 204 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020498
20262020499,202620AR427E0120499,AR 427 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020499
20262020501,202620AR3020120501,AR 302 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020501
20262020502,202620AR2070120502,AR 207 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020502
20262020503,202620AR3080120503,AR 308 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020503
20262020504,202620AR1920120504,AR 192 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020504
20262020505,202620AR1050120505,AR 105 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020505
20262020506,202620ET472HE120506,ET 472 HE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020506
20262020507,202620BI410L0120507,BI 410L 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020507
20262020508,202620MU107E0220508,MU 107 E02,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020508
20262020509,202620CJ563E0120509,CJ 563 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020509
20262020510,202620MU3220120510,MU 322 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020510
20262020511,202620AR101E0120511,AR 101 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020511
20262020512,202620AR1010120512,AR 101 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020512
20262020513,202620SS4900120513,SS 490 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020513
20262020514,202620BA2050220514,BA 205 02,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020514
20262020515,202620MU402S120515,MU 402S 1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020515
20262020516,202620MA452E0120516,MA 452 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020516
20262020517,202620HI102E0120517,HI 102 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020517
20262020518,202620HI2020120518,HI 202 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020518
20262020519,202620SO2120220519,SO 212 02,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020519
20262020520,202620AR202120520,AR 202 1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020520
20262020521,202620SK1020220521,SK 102 02,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020521
20262020522,202620BA2120320522,BA 212 03,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020522
20262020523,202620SP2010420523,SP 201 04,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020523
20262020524,202620HL101E0120524,HL 101 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020524
20262020525,202620BI112DE120525,BI 112 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020525
20262020526,202620BI112LDE120526,BI 112L DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020526
20262020527,202620EN102DE220527,EN 102 DE2,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020527
20262020528,202620MA111DE120528,MA 111 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020528
20262020529,202620BA212DE120529,BA 212 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020529
20262020530,202620EN102DE120530,EN 102 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020530
20262020531,202620MA112DE120531,MA 112 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020531
20262020532,202620HI202E0220532,HI 202 E02,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020532
20262020533,202620MU402U120533,MU 402U 1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020533
20262020534,202620HI202DE120534,HI 202 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020534
20262020535,202620MA111DE220535,MA 111 DE2,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020535
20262020536,202620AR1010220536,AR 101 02,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020536
20262020537,202620HI2020220537,HI 202 02,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020537
20262020538,202620ED102DE120538,ED 102 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020538
20262020539,202620MU107DE120539,MU 107 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020539
20262020540,202620MA111DE920540,MA 111 DE9,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020540
20262020541,202620SO212DE120541,SO 212 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020541
20262020544,202620SC261DE120544,SC 261 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020544
20262020545,202620SC261LDE120545,SC 261L DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020545
20262020546,202620BA211DE120546,BA 211 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020546
20262020547,202620BI111DE120547,BI 111 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020547
20262020548,202620BI111LDE120548,BI 111L DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020548
20262020549,202620MA111DE420549,MA 111 DE4,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020549
20262020550,202620SO211DE120550,SO 211 DE1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020550
20262020551,202620MA111DE320551,MA 111 DE3,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020551
20262020552,202620BI111DE320552,BI 111 DE3,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020552
20262020553,202620BI111LDE320553,BI 111L DE3,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020553
20262020554,202620MA111DE720554,MA 111 DE7,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020554
20262020555,202620MA111DE820555,MA 111 DE8,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020555
20262020556,202620MU107DE220556,MU 107 DE2,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020556
20262020557,202620BI111DE220557,BI 111 DE2,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020557
20262020558,202620BI111LDE220558,BI 111L DE2,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020558
20262020559,202620SE372E0120559,SE 372 E01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020559
20262020560,202620SE376120560,SE 376 1,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020560
20262020565,202620MA111DE520565,MA 111 DE5,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020565
20262020566,202620MA111DE620566,MA 111 DE6,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020566
20262020567,202620MU107DE320567,MU 107 DE3,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020567
20262020568,202620MU107DE420568,MU 107 DE4,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020568
20262020569,202620MU107DE520569,MU 107 DE5,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020569
20262020570,202620MU401H0120570,MU 401H 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020570
20262020572,202620MC3000120572,MC 300 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020572
20262020573,202620MC3110120573,MC 311 01,active,2026-01-12T05:00:00Z,2026-05-08T05:00:00Z,20262020573
